"State","DELHI","DELHI","HARYANA","HARYANA","HIMACHAL PRADESH","HIMACHAL PRADESH","JAMMU AND KASHMIR","JAMMU AND KASHMIR","PUNJAB","PUNJAB","RAJASTHAN","RAJASTHAN","UTTAR PRADESH","UTTAR PRADESH","UTTARAKHAND","UTTARAKHAND","CHHATTISGARH","CHHATTISGARH","GOA","GOA","GUJARAT","GUJARAT","MADHYA PRADESH","MADHYA PRADESH","MAHARASHTRA","MAHARASHTRA","ANDHRA PRADESH","ANDHRA PRADESH","KARNATAKA","KARNATAKA","KERALA","KERALA","LAKSHADWEEP","LAKSHADWEEP","PUDUCHERRY","PUDUCHERRY","TAMIL NADU","TAMIL NADU","ANDAMAN & NICOBAR ISLANDS","ANDAMAN & NICOBAR ISLANDS","BIHAR","BIHAR","DVC","DVC","JHARKHAND","JHARKHAND","ODISHA","ODISHA","SIKKIM","SIKKIM","WEST BENGAL","WEST BENGAL","ARUNACHAL PRADESH","ARUNACHAL PRADESH","ASSAM","ASSAM","MANIPUR","MANIPUR","MEGHALAYA","MEGHALAYA","MIZORAM","MIZORAM","NAGALAND","NAGALAND","TRIPURA","TRIPURA","TELANGANA","TELANGANA","LADAKH","LADAKH","INDIA","INDIA"
"202404",0,0,69.109860,0,0,0,0,0,71.940532,0,71.629046,59.962335,78.376486,97.746212,0,0,85.172755,0,0,0,70.285269,74.304046,83.447601,0,71.646399,77.116071,74.082662,0,65.729313,102.294823,,0,,0,0,0,70.325580,69.140483,,0,83.566654,0,0,0,85.424870,0,81.185942,0,0,0,81.195060,0,0,0,85.937037,0,,0,0,0,0,0,0,0,0,0,76.610741,0,0,0,,
"202405",0,0,67.751014,0,0,0,0,0,78.250890,0,70.808023,68.863906,82.151263,95.222385,0,0,86.976403,0,0,0,69.843778,62.591310,82.336938,0,69.381820,77.289747,72.205716,0,55.734767,100.911840,,0,,0,0,0,67.006985,66.552640,,0,79.505507,0,0,0,86.906248,0,79.709796,0,0,0,78.756445,0,0,0,72.964158,0,,0,0,0,0,0,0,0,0,0,76.263993,0,0,0,,
"202406",0,0,74.339952,0,0,0,0,0,79.011395,0,74.261235,70.134181,82.900600,92.642045,0,0,84.374003,0,0,0,71.572572,77.258454,81.877336,0,63.252754,77.089286,64.955182,0,55.742352,99.316604,,0,,0,0,0,59.550914,51.139003,,0,82.224062,0,0,0,83.126273,0,73.751601,0,0,0,82.863642,0,0,0,74.677778,0,,0,0,0,0,0,0,0,0,0,71.191303,0,0,0,,
"202407",0,0,76.835068,0,0,0,0,0,80.187273,0,67.356290,72.613678,79.623935,94.452590,0,0,76.058201,0,0,0,60.933988,68.067730,67.628666,0,55.289036,77.270545,56.445351,0,49.091608,103.181513,,0,,0,0,0,57.169082,79.374339,,0,71.633406,0,0,0,83.576419,0,74.090417,0,0,0,77.119265,0,0,0,79.924731,0,,0,0,0,0,0,0,0,0,0,58.351918,0,0,0,,
"202408",0,0,70.177429,0,0,0,0,0,65.524667,0,59.165844,86.833652,72.962851,94.755010,0,0,68.981152,0,0,0,51.386400,95.609806,62.854411,0,54.632938,73.205645,57.585678,0,43.297009,102.553763,,0,,0,0,0,56.213378,92.364049,,0,69.771268,0,0,0,75.870508,0,75.213448,0,0,0,72.846233,0,0,0,73.704301,0,,0,0,0,0,0,0,0,0,0,56.717086,0,0,0,,
"202409",0,0,68.384668,0,0,0,0,0,73.205692,0,65.233715,73.685264,68.938618,94.756944,0,0,70.682530,0,0,0,41.404114,78.112168,66.311301,0,56.954493,77.263889,61.042925,0,37.261633,95.604482,,0,,0,0,0,59.888999,89.982923,,0,73.369359,0,0,0,72.019688,0,76.224747,0,0,0,76.783405,0,0,0,80.662963,0,,0,0,0,0,0,0,0,0,0,63.129078,0,0,0,,
"202410",0,0,66.673980,0,0,0,0,0,68.228930,0,62.131436,83.728586,75.570629,97.085777,0,0,75.714009,0,0,0,63.189166,55.275538,72.948069,0,58.481690,76.197197,62.334396,0,44.700927,97.472202,,0,,0,0,0,60.706567,84.142539,,0,81.088146,0,0,0,81.866883,0,83.223846,0,0,0,82.908193,0,0,0,81.107527,0,,0,0,0,0,0,0,0,0,0,65.810993,0,0,0,,
"202411",0,0,50.687409,0,0,0,0,0,49.378179,0,67.574083,80.933380,63.136552,99.450758,0,0,74.252786,0,0,0,56.105950,57.477355,78.393182,0,59.886027,77.130952,60.861495,0,43.934013,101.564078,,0,,0,0,0,53.350513,92.477801,,0,74.992488,0,0,0,76.467244,0,88.343750,0,0,0,77.046003,0,0,0,64.762963,0,,0,0,0,0,0,0,0,0,0,60.498184,0,0,0,,
"202412",0,0,57.605308,0,0,0,0,0,57.349169,0,68.546642,75.072900,63.306913,101.570137,0,0,81.338312,0,0,0,56.546080,91.429991,73.874145,0,59.874793,64.675499,51.914540,0,54.417761,81.251527,,0,,0,0,0,47.196044,92.315023,,0,68.719439,0,0,0,68.401660,0,86.953965,0,0,0,76.005887,0,0,0,56.340502,0,,0,0,0,0,0,0,0,0,0,61.307119,0,0,0,,
"202501",0,0,59.495854,0,0,0,0,0,59.454746,0,73.031001,73.149034,64.613785,102.758431,0,0,86.300672,0,0,0,59.122829,92.514025,77.602151,0,62.218346,38.338134,63.366268,0,59.195647,75.618585,,0,,0,0,0,50.797293,90.281267,,0,68.351076,0,0,0,77.448071,0,81.030466,0,0,0,76.856766,0,0,0,71.625448,0,,0,0,0,0,0,0,0,0,0,71.222538,0,0,0,,
"202502",0,0,59.124564,0,0,0,0,0,61.769052,0,77.642266,60.224980,65.852848,97.453328,0,0,88.892331,0,0,0,63.386828,91.929510,82.808644,0,66.465871,42.644558,73.282316,0,64.538125,84.655709,,0,,0,0,0,61.847497,82.279469,,0,82.004395,0,0,0,81.216070,0,81.488715,0,0,0,80.959023,0,0,0,78.946429,0,,0,0,0,0,0,0,0,0,0,70.779868,0,0,0,,
"202503",0,0,56.289970,0,0,0,0,0,65.007383,0,70.379611,56.237470,69.233207,62.655792,0,0,84.355867,0,0,0,60.172406,72.194951,80.629949,0,68.304565,68.786482,73.776872,0,68.194076,100.473485,,0,,0,0,0,60.600271,91.310814,,0,84.208769,0,0,0,74.456333,0,88.833025,0,0,0,83.243641,0,0,0,54.779570,0,,0,0,0,0,0,0,0,0,0,74.566625,0,0,0,,
"202504",0,0,61.697676,0,0,0,0,0,70.704714,0,68.081839,56.541042,71.386214,70.984848,0,0,83.753080,0,0,0,63.575500,90.468750,82.697016,0,71.496891,68.869048,71.813348,0,62.266760,79.018308,,0,,0,0,0,55.123370,91.561362,,0,81.270716,0,0,0,73.506633,0,88.905360,0,0,0,81.298640,0,0,0,63.325926,0,,0,0,0,0,0,0,0,0,0,74.120901,0,0,0,,
"202505",0,0,56.758761,0,0,0,0,0,66.878455,0,60.794706,63.364595,70.391226,47.299609,0,0,80.347830,0,0,0,63.535878,89.399252,72.877261,0,66.579673,68.551267,63.836851,0,48.943446,79.047532,,0,,0,0,0,45.109093,92.966684,,0,73.360823,0,0,0,70.402840,0,84.744826,0,0,0,78.151671,0,0,0,64.304659,0,,0,0,0,0,0,0,0,0,0,65.154414,0,0,0,,
"202506",0,0,57.623515,0,0,0,0,0,78.607688,0,56.095522,73.906835,70.210501,44.775884,0,0,83.518081,0,0,0,55.939977,54.158364,75.074070,0,62.428372,69.547619,62.007834,0,32.064434,60.885417,,0,,0,0,0,55.166912,89.551457,,0,67.320218,0,0,0,65.811932,0,77.500419,0,0,0,79.060467,0,0,0,70.681481,0,,0,0,0,0,0,0,0,0,0,61.629648,0,0,0,,
